gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceBundleCount,ChargePerMonth
1,0,1,0,0.43281069256250915,1,0,1,2,0,2,2,0,0,1,1,0,0.6477122201458225,0.5556768109939203,0,0.30898256355971704,0.5812056293112315
0,0,1,0,-1.2367242199587352,1,2,1,0,0,2,2,2,2,0,1,2,1.3174164112127704,-0.8986606210713638,1,1.278968832849259,1.876167546432624
1,0,1,0,-0.748079855318371,1,0,0,0,2,2,2,2,2,2,0,3,0.5712695581381809,-0.48441191963870184,0,1.278968832849259,0.6508557866030863
0,0,1,0,0.8400143297628127,1,0,1,0,0,2,0,2,2,1,1,0,1.0000131841810405,1.200222995943116,1,0.30898256355971704,0.9798870656225328
0,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,0,-1.4694171580658184,-0.7170035543320288,0,-1.145996840374596,-1.4677596507921455
0,0,1,0,0.06632741908223598,1,2,2,1,1,1,1,1,1,0,0,2,-1.33148800705203,-0.6615689206081734,0,-0.661003705729825,-1.3851970429015303
0,1,0,0,-0.7073594915983407,1,2,1,0,0,0,0,0,0,0,1,3,0.32200000811326246,-0.5003165638547383,1,-0.661003705729825,0.3848293288303049
0,1,0,0,-1.0331224013585834,1,0,1,2,0,0,0,0,0,0,0,0,0.3884718881199074,-0.7836001158968197,1,-0.661003705729825,0.23784397299249296
0,0,1,1,-0.7073594915983407,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,-0.31786536786189806,0,1.278968832849259,1.2981166380105789
1,0,1,0,1.1657772395230555,1,0,2,1,1,1,1,1,1,1,1,1,-1.4694171580658184,-0.45341881960606484,0,-1.145996840374596,-1.4654440462999727
0,0,0,0,-1.2774445836787656,0,1,0,0,2,0,0,0,0,0,0,0,-1.156999322034587,-0.9925664052983643,1,-1.145996840374596,-1.153216727217578
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6468276429835875,-0.9857942474976384,0,-1.145996840374596,-0.6447306845655214
1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,0,0,0.6560212051466532,-0.713429972691255,1,-0.176010571085054,0.5985342527820362
1,0,1,1,0.025607055362205634,1,0,0,2,0,2,0,2,2,1,0,1,0.3319707901142591,0.0765742205249931,0,0.7939756982044881,0.3173323364150953
0,0,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.4815325201292102,-0.5153388422335466,1,-0.176010571085054,0.6873218275685942
0,0,1,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.328164413051698,-0.9948384973292265,1,-1.630989975019367,-1.323816278986835
1,0,0,0,-0.5037576729981889,1,0,0,0,2,0,0,0,0,0,1,3,-0.4307940329619915,-0.5540747024878603,0,-0.661003705729825,-0.44953498382758994
1,0,0,0,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,0,2,-1.1420431490330922,-0.9695366569467108,0,-1.145996840374596,-1.2382404520475636
0,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,0,2,-1.4993295040688086,-0.8977782552341357,0,-1.145996840374596,-1.5215537728971311
0,0,1,0,0.3106496014024181,1,2,0,0,2,0,0,0,0,0,0,1,-0.27126152094604356,0.043838447963830504,0,-0.176010571085054,-0.1750850253017079
1,0,1,1,0.43281069256250915,1,2,0,2,0,0,2,0,2,1,1,1,0.2372483611047903,0.39424798107303943,0,0.7939756982044881,0.2993254035610797
1,0,1,0,-1.0738427650786138,1,0,1,0,2,2,0,0,2,0,1,2,0.8720548151682491,-0.7715117039267947,1,0.30898256355971704,0.7863179827028082
0,0,1,1,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,0,-1.4960059100684764,-0.39897684744909107,0,-1.145996840374596,-1.4850300948982362
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,0,1,1.4935668932303794,2.580728466578339,0,1.7639619674940301,1.5948255132424929
1,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,1,-1.5109620830699715,-0.479580966679878,0,-1.145996840374596,-1.475691147354727
0,0,1,0,-0.5037576729981889,1,0,1,2,2,0,2,2,0,0,1,2,1.0565142821866886,-0.16680433652844742,0,0.7939756982044881,1.0043707107651645
1,0,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,1,0,-1.3514295710540236,-0.7466289873169623,0,-0.661003705729825,-1.3345822701179049
1,0,0,0,1.0843365120829946,1,2,1,0,2,2,2,2,2,0,1,2,1.5484061942358611,1.8706224999230954,0,1.7639619674940301,1.5152331319028667
1,0,1,1,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.5783185402388515,2.542058783761817,0,1.7639619674940301,1.5544990550100888
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9966252881496135,0,-1.145996840374596,-1.4579770915432408
0,0,1,0,-0.21871512695797646,1,0,1,2,0,0,2,2,2,1,1,1,1.2343265612044643,0.17709774853120427,0,0.7939756982044881,1.1441414941987
0,0,0,0,-0.748079855318371,1,0,1,0,2,0,2,0,0,0,1,1,0.5081212721318681,-0.5150520733364476,0,-0.176010571085054,0.48652653736071605
1,0,1,1,1.5729808767233588,1,2,1,2,0,2,0,2,2,2,0,2,1.3556377422165908,2.2614002700854896,0,1.278968832849259,1.309804095338132
1,0,0,1,-0.7888002190384014,1,0,1,0,0,0,0,2,0,0,1,1,0.4499583771260538,-0.5496187550098584,0,-0.661003705729825,0.48932951730016633
1,0,0,0,0.47353105628253944,1,0,1,0,0,0,0,0,0,0,0,1,0.13587874409465642,0.29965836332218715,0,-1.145996840374596,0.08235015003800839
0,0,0,0,0.025607055362205634,1,0,1,0,2,0,2,0,0,1,1,0,0.5047976781315361,0.17873012533007618,0,-0.176010571085054,0.5497673244243416
1,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,0,2,2,1,1,-0.3094828519498643,0.8380118197609813,0,0.7939756982044881,-0.22255660499844984
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.50313588113137,-0.9705293185135924,1,-0.661003705729825,0.5014332943114279
0,0,0,0,-0.5444780367182193,1,0,1,2,0,2,2,2,2,0,1,2,1.3905354792200795,-0.15233353679790662,1,1.278968832849259,1.227331335999012
1,0,1,0,1.2879383306831464,1,0,1,0,2,2,2,2,2,1,1,1,1.2526063282062914,1.929895425038893,0,1.278968832849259,1.2987895124562707
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,1,-0.6235624849812617,-0.9684998770879678,1,-1.145996840374596,-0.7457653705647899
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,2,-1.3132082400502028,-0.9946399650158503,0,-1.630989975019367,-1.3089095220361233
1,0,0,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.5098019966049404,0,-1.145996840374596,-1.5348459966934502
0,0,1,1,-0.13727439951791576,1,0,2,1,1,1,1,1,1,1,0,2,-1.4876969250676457,-0.7675189985133375,0,-1.145996840374596,-1.5284557814941158
1,1,1,0,-0.38159658183809786,1,2,1,0,0,0,0,0,2,0,0,2,0.7324638671542947,-0.13406856396728503,0,-0.176010571085054,0.7004060936100583
0,0,1,0,1.002895784642934,0,1,0,2,2,2,0,2,2,0,1,0,-0.19980424993890028,0.51076438987901,0,0.7939756982044881,-0.14763538016819933
1,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,0,0,2,0,1,-0.6484894399837535,0.3794462941535382,0,0.30898256355971704,-0.7007690486580118
1,0,1,0,1.369379058123207,0,1,0,2,2,2,2,2,0,2,1,0,-0.27126152094604356,0.6659504815015019,0,0.7939756982044881,-0.2435030244174075
1,0,1,1,1.3286586944031769,1,2,0,0,2,2,2,2,2,2,1,0,0.6460504231456565,1.3432986164496525,0,1.7639619674940301,0.5681951801419657
0,0,0,0,-0.9924020376385531,1,0,1,0,0,0,0,2,0,0,1,0,0.5064594751317021,-0.7302169827445196,0,-0.661003705729825,0.4409781133446523
0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.8873883975007748,1,-1.145996840374596,0.07700479779810684
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.329826210051864,-0.19537093050870716,0,-0.661003705729825,-1.2883106700995373
1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,1,1,2,-1.481049737066981,-0.9968679387548512,0,-1.145996840374596,-1.4761964611496663
1,0,1,0,-1.1552834925186746,1,0,0,0,0,0,2,0,0,0,0,3,-0.4889569279678058,-0.9266536772574252,1,-0.661003705729825,-0.6600515180981973
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,1,0,-1.5093002860698053,-0.9090063605128633,0,-1.145996840374596,-1.5398262292448341
1,0,0,0,-0.3408762181180675,0,1,0,2,0,0,0,2,2,1,1,3,-0.47067716096597834,-0.4372053473469985,0,-0.176010571085054,-0.3665402342492291
0,0,1,1,-0.055833672077855064,1,0,0,2,0,2,2,2,2,1,1,3,0.544680806135523,0.11736158135086192,0,1.278968832849259,0.575005352810102
0,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,0,3,-0.31779183695069496,-0.9814265366033595,1,-0.661003705729825,-0.31678203164986235
1,0,0,0,-0.0965540357978854,1,2,1,0,0,0,2,0,2,0,1,1,0.8354952811645946,0.19562743111299438,0,0.30898256355971704,0.8615695001984386
0,0,1,1,0.5956921474426305,1,2,0,2,2,0,2,2,2,2,1,1,0.682609957149311,0.8062687087667004,0,1.7639619674940301,0.7494915973281184
1,0,0,0,0.880734693482843,1,2,1,2,2,0,2,2,2,2,1,1,1.437065795224731,1.53572054640317,0,1.7639619674940301,1.3885080222363968
1,0,0,0,0.7178532386027215,1,0,1,2,2,0,2,0,2,0,1,1,0.9551446651765553,1.0887360724093458,0,0.7939756982044881,0.9999814989963435
1,0,0,0,-1.2774445836787656,1,0,1,2,0,0,0,0,2,0,1,3,0.6593447991469852,-0.9684557587961065,1,-0.176010571085054,0.6571260891299726
0,0,0,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.479387940066815,-0.31449031853450055,0,-1.145996840374596,-1.4244368884041394
0,0,0,0,-0.13727439951791576,1,2,2,1,1,1,1,1,1,0,0,2,-1.3165318340505352,-0.6960694248437922,0,-0.661003705729825,-1.3434634988758956
1,0,0,0,-1.2367242199587352,1,2,0,0,2,0,0,0,0,0,1,3,-0.34438058895335305,-0.955440862696992,1,-0.176010571085054,-0.25549869751915866
0,0,0,0,-0.9109613101984924,0,1,0,0,0,0,2,0,0,2,1,3,-1.16863190103575,-0.8738440818993235,0,-1.145996840374596,-1.1547074029126494
1,0,1,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.2787932861089434,-0.4296170011468368,0,-0.661003705729825,0.25804828113468314
0,1,0,0,-0.8702409464784621,1,0,1,0,2,0,0,2,2,0,1,2,1.0049985751815391,-0.5115226099875352,1,0.30898256355971704,1.2284011989380579
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.88032947080295,0,-1.145996840374596,-1.5566308371962152
0,0,0,0,1.6137012404433893,1,2,0,0,2,2,2,2,2,2,0,0,0.7258166791536301,1.7959522909476673,0,1.7639619674940301,0.7764261532447739
1,0,0,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,0,0,1.476948923228718,2.4699915540062127,0,1.7639619674940301,1.4793441553835838
0,0,1,1,0.35136996512244845,1,0,0,2,0,0,2,2,2,1,1,1,0.3303089931140931,0.40055689680922046,0,0.7939756982044881,0.43013132678295557
0,1,1,0,1.3286586944031769,1,0,1,2,2,2,0,0,2,0,0,2,0.9850570111795457,1.6969729031566052,0,0.7939756982044881,0.9767422471347206
0,1,0,0,-0.7888002190384014,1,0,0,0,2,2,0,0,0,0,1,2,-0.3310862129520241,-0.6831427653284006,0,-0.176010571085054,-0.28187219058580265
1,1,0,0,-1.1552834925186746,1,0,1,2,0,0,0,0,0,0,0,2,0.35191235411625243,-0.8851604237617738,0,-0.661003705729825,0.11882653257649226
1,0,0,0,0.35136996512244845,1,2,0,0,0,2,0,0,2,1,0,3,0.00792037508186511,0.111207079636196,0,0.30898256355971704,-0.09976550498529967
1,1,0,0,-0.7073594915983407,1,0,1,0,2,0,0,0,0,0,1,2,0.32033821111309646,-0.5318170242437815,1,-0.661003705729825,0.22714896641833093
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.5388108379727895,-0.9843604030121428,1,-0.661003705729825,-0.5370707732548253
1,0,0,0,0.3920903288424788,1,2,1,2,2,2,0,0,2,1,1,2,1.1379423351948288,0.8906228828057067,0,1.278968832849259,1.2449176561944142
0,0,1,0,0.758573602322752,1,0,1,2,2,2,0,2,0,1,1,2,0.9551446651765553,1.0322867179726782,0,0.7939756982044881,0.8552008399848553
0,0,1,1,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.1873944510998066,-0.9408597672367975,1,-1.145996840374596,0.2919105438375347
1,1,1,0,-1.2774445836787656,0,1,0,0,2,0,0,2,0,0,0,2,-0.8163309370005319,-0.9880442803825703,1,-0.661003705729825,-0.8136739300069212
1,0,0,1,-0.015113308357824713,1,2,0,0,2,2,2,2,2,1,0,1,0.6294324531439953,0.15598714587552204,0,1.7639619674940301,0.5806254406120842
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4926823160681442,-0.9206094712724127,0,-1.145996840374596,-1.5058443444183043
0,0,1,1,1.4100994218432374,0,1,0,0,2,2,2,2,2,2,1,2,-0.1732154979362424,0.8047907459893432,0,0.7939756982044881,-0.1162948030092782
0,0,1,1,1.1657772395230555,1,2,1,2,2,2,2,2,2,2,0,1,1.6730409692483204,2.086096237374197,0,2.248955102138801,1.6604404353699551
1,0,0,0,0.7178532386027215,1,2,1,2,2,2,2,2,2,1,0,1,1.6481140142458286,1.5491545662749682,0,2.248955102138801,1.6913900124969123
0,0,1,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,1,-0.6700928009859131,-0.9702425496164933,1,-1.145996840374596,-0.811189470515136
0,1,1,0,-0.13727439951791576,0,1,0,2,0,2,0,0,2,0,1,2,-0.6567984249845842,-0.46372044075570285,0,-0.176010571085054,-0.7418816177960219
1,1,0,0,-1.1960038562387048,0,1,0,0,0,2,0,0,2,0,1,2,-0.7847567939973756,-0.9474554518700777,1,-0.661003705729825,-0.6855862406526574
1,1,0,0,-0.7888002190384014,1,2,1,0,2,2,0,2,2,0,1,2,1.4005062612210766,-0.40387397784570706,1,1.278968832849259,1.3311153563886502
1,1,1,0,1.002895784642934,1,2,1,0,2,0,0,0,2,0,1,2,0.8338334841644282,1.1672004544848547,0,0.30898256355971704,0.7170727549960908
0,0,0,0,-0.055833672077855064,0,1,0,2,2,0,2,0,2,2,1,0,-0.49560411596847015,-0.3351376791256382,0,0.30898256355971704,-0.5209885731036991
0,0,1,0,0.5142514200025698,1,2,1,2,2,2,2,2,2,1,0,3,1.61321627724234,1.2143629084846965,0,2.248955102138801,1.5590769016662491
0,0,1,1,1.1657772395230555,1,2,0,2,2,2,2,2,2,2,0,3,0.7756705891586139,1.432527861739344,0,2.248955102138801,0.8559643061610515
1,0,0,0,0.7178532386027215,1,2,2,1,1,1,1,1,1,2,0,0,-1.3248408190513656,-0.47845595023741216,0,-0.661003705729825,-1.3534641622554728
0,1,0,0,-0.5444780367182193,1,0,1,2,2,0,2,2,2,0,1,3,1.3373579752147637,-0.12021542032280383,0,1.278968832849259,1.3542567051232006
1,0,0,0,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.520655096402846,1,-1.145996840374596,-1.527963052142345
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.3464441800535252,-0.24123189489863764,0,-0.661003705729825,-1.3368101187701629
0,1,0,0,-0.6666391278783103,1,0,1,0,0,0,2,2,2,0,1,2,0.9867188081797118,-0.33906420710130314,1,0.30898256355971704,0.9834184357177749
1,0,1,0,1.002895784642934,1,0,0,2,2,0,2,0,0,2,1,2,-0.16656830993557784,0.5163674129454084,0,0.30898256355971704,-0.14025464670722299
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,0,-1.328164413051698,-0.9948384973292265,1,-1.630989975019367,-1.323816278986835
1,1,1,0,-0.5037576729981889,1,2,1,0,2,0,2,2,2,0,0,2,1.4054916522215746,-0.04750847533520836,0,1.278968832849259,1.45223594181766
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.19404163910047073,-0.9746323196567032,1,-1.145996840374596,0.19336031733005107
1,0,1,0,-1.1145631287986442,1,2,1,0,2,0,2,0,0,0,1,2,0.6859335511496436,-0.8288213650547598,1,0.30898256355971704,0.5120336548097116
0,0,1,0,0.7992939660427822,1,2,1,0,2,2,0,2,2,0,1,2,1.3390197722149297,1.4758079060553824,1,1.278968832849259,1.4379152624906515
1,1,1,0,-0.46303730927815856,1,0,0,2,2,0,0,0,2,0,1,0,0.006258578081699082,-0.4146829593517513,0,0.30898256355971704,-0.03189734325848217
1,0,0,0,-0.748079855318371,0,1,0,0,0,2,2,2,2,0,1,2,-0.3244390249513595,-0.6652086796867394,0,0.30898256355971704,-0.3187932607622599
0,0,0,0,-1.1145631287986442,1,0,0,0,2,0,0,0,0,0,0,0,-0.47233895796614456,-0.8978003143800664,0,-0.661003705729825,-0.5238203226319702
0,0,0,0,-1.0738427650786138,1,0,0,2,2,0,0,0,0,0,0,3,-0.3194536339508612,-0.8633218692903784,0,-0.176010571085054,-0.3626065067205691
0,0,0,0,-0.9109613101984924,1,0,0,0,2,0,0,0,0,0,0,2,-0.4507355969639848,-0.7859604445114048,0,-0.661003705729825,-0.4948349618944751
0,0,0,1,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,0,3,-1.3082228490497045,-0.9945737875780581,0,-0.661003705729825,-1.3039406030525527
0,0,0,0,1.4508197855632678,1,2,0,2,0,0,0,0,0,0,0,3,-0.3427187919531868,0.6211924744081067,0,-0.176010571085054,-0.34886078802909015
1,0,1,1,-0.5851984004382496,1,0,1,0,0,2,0,2,2,0,0,3,1.0099839661820376,-0.2204962977237773,1,0.30898256355971704,1.1303696138059645
0,0,0,0,-0.4223169455581282,1,2,1,0,0,0,0,0,0,1,1,1,0.3735157151184122,-0.21888598007083607,0,-0.661003705729825,0.5402812063647975
0,0,0,0,-0.5037576729981889,1,0,0,0,0,0,0,0,0,0,1,2,-0.6784017859867437,-0.5967370907178389,0,-1.145996840374596,-0.6096998057313486
1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.17410007509847744,-0.9748970294078716,1,-1.145996840374596,0.1734846413957689
1,1,0,0,-0.9924020376385531,1,0,1,0,2,0,0,0,0,0,1,2,0.3236618051134285,-0.7381803344255032,1,-0.661003705729825,0.3662372903001111
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,0,1,1,-0.6617838159850825,-0.8136887909462978,1,-1.145996840374596,-0.7030326673060829
1,1,0,0,-0.3408762181180675,1,2,1,0,0,0,0,0,0,0,1,2,0.37683930911874425,-0.25016584900057215,1,-0.661003705729825,0.21861898882986833
1,0,0,0,0.10704778280226633,1,0,0,2,2,2,0,0,0,1,0,3,-0.11837619693076015,-0.11406091860813782,0,0.30898256355971704,-0.23235773196710116
1,0,1,1,-0.38159658183809786,1,0,1,0,2,2,2,0,0,1,0,3,0.7324638671542947,-0.14953202526470744,0,0.30898256355971704,0.6499247572697253
0,1,0,0,-1.0738427650786138,1,0,1,0,0,0,0,2,2,0,1,2,0.8172155141627669,-0.7552761725217977,0,-0.176010571085054,0.9894915589199164
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9085651775942493,0,-1.145996840374596,-1.5370657186984062
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.9968458796089206,0,-1.145996840374596,-1.4745401548218096
0,0,1,1,1.5729808767233588,1,0,1,0,0,2,0,0,0,2,0,2,0.37517751211857825,1.3926890441884952,0,-0.661003705729825,0.3911139615729052
1,1,1,0,0.10704778280226633,1,2,1,0,0,2,0,2,2,0,1,2,1.1977670272008092,0.5107864490249407,0,0.7939756982044881,1.108114640686427
1,0,1,1,0.3106496014024181,1,2,0,0,0,2,0,2,2,0,1,2,0.32532360211359457,0.32471755309946526,0,0.7939756982044881,0.3521586865133279
0,0,0,1,-1.2774445836787656,1,0,1,2,0,0,0,0,0,0,1,3,0.2937494591104381,-0.973308770900861,1,-0.661003705729825,0.2927386970014628
1,0,0,0,-0.38159658183809786,1,0,0,0,0,0,0,2,2,1,1,0,0.004596781081533054,-0.3396818631873629,0,-0.176010571085054,0.029169950916414163
0,1,0,0,-1.1552834925186746,1,2,1,0,0,0,0,2,2,0,1,2,1.0199547481830342,-0.83102727964783,1,0.30898256355971704,1.1349704647166778
1,0,0,0,-1.1552834925186746,1,0,1,0,0,2,2,0,2,0,1,2,0.8521132511662559,-0.8484319457871542,0,0.30898256355971704,0.8082640415469113
0,0,1,1,1.4508197855632678,0,1,0,0,2,2,2,2,2,2,0,1,-0.14828854293375057,0.807040778874275,0,0.7939756982044881,-0.14364930549682442
1,0,0,1,0.22920887396235737,1,2,1,0,2,0,0,0,0,0,1,3,0.5679459641378485,0.38028454169890474,0,-0.176010571085054,0.5934018825161111
1,0,1,1,0.7992939660427822,1,2,2,1,1,1,1,1,1,2,0,3,-1.328164413051698,-0.4635219084423266,0,-0.661003705729825,-1.3623572531542734
1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,0,0,1,2,0.33695618111475767,0.010418841878816238,1,-0.661003705729825,0.23906402006435148
1,0,1,1,-0.13727439951791576,1,0,0,0,0,2,2,2,2,2,0,3,0.358559542116917,-0.09941364571015135,0,0.7939756982044881,0.20135627891280874
1,1,1,1,0.22920887396235737,1,2,1,0,2,0,0,2,2,0,0,2,1.2093996062019723,0.6450604703051267,0,0.7939756982044881,1.116576747075741
1,0,0,1,0.6364125111626608,1,2,0,2,0,2,0,2,2,1,1,1,0.464914550127549,0.6188542049394521,0,1.278968832849259,0.39601629781970454
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.5126238800701375,-0.9972870625275345,0,-1.145996840374596,-1.5076662813789468
0,0,0,0,-0.4223169455581282,1,0,1,2,0,0,2,0,2,0,1,2,0.8072447321617703,-0.17359855347510383,0,0.30898256355971704,0.6948447014143494
0,0,0,0,0.43281069256250915,1,2,1,2,2,2,2,2,2,2,0,1,1.6713791722481544,1.1538546711967796,0,2.248955102138801,1.6257186221599425
0,1,1,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,-0.8550717487122957,0,-1.145996840374596,0.11783274877977856
1,0,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,0,0,1,2,0.5264010391336954,-0.8224462718807867,1,-0.661003705729825,0.6077681605598383
1,0,1,1,0.758573602322752,1,2,1,2,2,0,2,2,2,1,0,1,1.505199472231542,1.502962714696077,0,1.7639619674940301,1.5481539403276368
1,0,0,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,1,1,-1.491020519067978,-0.40793286069695633,0,-1.145996840374596,-1.513101765525294
0,0,1,1,0.22920887396235737,1,0,0,2,2,0,2,2,2,1,0,1,0.5164302571326987,0.343644300308008,1,1.278968832849259,0.5210038611853156
1,1,1,0,-0.3408762181180675,1,0,1,0,0,2,0,2,2,0,1,2,0.9435120861753926,-0.021478683136979433,1,0.30898256355971704,0.9340743097003726
1,0,1,0,0.10704778280226633,1,2,1,0,0,0,2,2,0,0,1,1,0.8886727851699104,0.4220425049457246,0,0.30898256355971704,0.9177340590587656
0,1,0,0,0.880734693482843,1,2,0,2,2,0,2,2,2,1,0,0,0.5878875281398422,0.9134099805521226,1,1.7639619674940301,0.5232106552888051
0,0,1,1,1.6137012404433893,0,1,0,0,2,2,2,2,2,2,1,2,-0.1582593249347472,0.8754241312594527,0,0.7939756982044881,-0.18354138927559932
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6634456129852487,-0.9860148389569455,0,-1.145996840374596,-0.66129374784409
0,0,1,1,-0.9516816739185228,1,0,0,2,0,0,0,0,0,1,0,3,-0.5371490409726233,-0.8194682871801419,0,-0.661003705729825,-0.5909927459283875
1,0,0,0,1.4915401492832983,0,1,0,2,2,0,2,2,2,2,1,0,-0.15659752793458118,0.8369088624644462,0,0.7939756982044881,-0.14015736555753214
0,0,1,0,0.7992939660427822,1,2,1,0,2,0,2,2,2,0,1,1,1.260915313207122,1.2610621204199937,0,1.278968832849259,1.1278356066889872
0,1,1,0,-0.8702409464784621,1,0,1,0,0,0,2,2,0,0,1,2,0.6028437011413373,-0.6175168061845606,0,-0.176010571085054,0.5048964802696737
0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.1857326540996401,-0.9444333488775714,1,-1.145996840374596,0.1577497312811289
0,1,1,1,-0.1779947632379461,0,1,0,0,0,0,0,2,0,0,1,2,-0.9592454790148186,-0.5762220850022856,0,-1.145996840374596,-0.9934423203768145
0,1,0,0,-0.62591876415828,1,2,1,0,0,2,0,0,0,0,1,1,0.5945347161405068,-0.3572188842022713,0,-0.176010571085054,0.7191888615326093
0,0,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,-0.6795912428335574,0,-1.145996840374596,-1.4455784556032836
0,0,0,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,1,1,3,-1.5142856770703037,-0.9343302600413098,0,-1.145996840374596,-1.4747471931127918
1,0,0,0,0.5549717837226001,1,2,1,0,2,2,0,2,0,1,1,1,1.001674981181207,0.9455501561731559,0,0.7939756982044881,1.0397688575242092
0,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.3020584441112687,-0.7802250665694221,1,-0.661003705729825,0.2740460970156501
0,0,0,0,-1.2367242199587352,1,2,1,0,0,2,0,0,0,0,0,3,0.5264010391336954,-0.937043534990786,1,-0.176010571085054,0.4351810411971534
1,0,1,1,1.4508197855632678,1,2,0,0,2,2,2,0,2,1,1,0,0.36686852711774764,1.329820478285993,1,1.278968832849259,0.4335978072072898
0,0,0,0,0.43281069256250915,1,2,1,0,2,2,0,2,2,2,1,2,1.3240635992134344,1.0941846814542295,1,1.278968832849259,1.5215253985122021
0,0,0,0,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,1,2,0.7773323861587803,1.7068112822416985,0,2.248955102138801,0.8498665593113164
0,0,0,0,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,1,0.9983513871808745,0.5673240400453312,0,0.30898256355971704,1.1356605923532848
1,0,1,0,1.247217966963116,1,2,1,0,2,2,0,2,2,0,1,2,1.284180471209448,1.907350977897715,1,1.278968832849259,1.3265893325037372
0,1,0,0,-0.015113308357824713,1,0,0,0,2,0,2,0,0,0,0,0,-0.33607160395252245,-0.19837097435528275,0,-0.176010571085054,-0.25084033597206123
